id,parent_id,level,objectid,objecttype,querystatus,querytime,querytype,message,created_time
1260,95,2,10154452397220685_10154596365970685,data,fetched (200),57:04.5,Facebook:<post>/comments,Sometimes I feel I can't talk to anyone,2017-07-15T15:20:43+0000
1261,95,2,10154452397220685_10154453630435685,data,fetched (200),57:04.5,Facebook:<post>/comments,Hello,2017-06-01T06:47:08+0000
1262,95,2,10154452397220685_10154454238240685,data,fetched (200),57:04.5,Facebook:<post>/comments,@ha ppy,2017-06-01T13:44:13+0000
1263,95,2,10154452397220685_10154461153415685,data,fetched (200),57:04.5,Facebook:<post>/comments,Yupppppppp,2017-06-03T18:05:00+0000
1265,96,2,10154449465080685_10154451349950685,data,fetched (200),57:08.8,Facebook:<post>/comments,"Thanks everyone for sharing our posts!.  If you are struggling with tough emotions please call us at 1-800-273-TALK (8255). The Lifeline is here for you, your friend, or anyone struggling through hard times - 24/7/365. Feel free to pass along our phone number.",2017-05-31T13:26:57+0000
1266,96,2,10154449465080685_10154450795380685,data,fetched (200),57:08.8,Facebook:<post>/comments,"Hi. I want to share my moment. At times i was okay and thought i can go out and abiut in the community l live at...one day l went out to luch with a my life long friend; wr got to the deli and there were 3 people i knew, they said hello to me and next i went from being okay to anxiety inside myself. I responded within me...oh my shaking inside and went tp say hi and hugged them. I caught up to my friend and said....""l have to go back to the truck."" I can't be here. Having a moment of fear, the 3 people o seen was 3 people too many. I was shaking and went right back out and had to calm myself.
 The sharing is that i can be alright then in an instant not alright. That is my unexpected anxiety moment. Do not know why that happened. I felr safe on the truck again away from all. My friend csme back with our lunch and helped me by just listening to me. We eent for a ride. 
That is my share on my anxiety visit. If i feel i can't go out anf about in my small community then i stay in until o feel ready. This moment was mid of last year.
 Since i am doing okay. It is a scary place tp be especially since   our community is a pop.1200. Anxiety is a deep inner dark place it can be sneaky/unexpected Energy twirling inside me. It was shared to me to do jumping jacks or If i can EFT TO Lessen it as much or little as i can. Even knowing that in my calm self... ehen anxiety appears that information disappears. 
Getting thru it is relief.
I have Been doing okay these days. Thank you for this.",2017-05-31T06:29:24+0000
1267,96,2,10154449465080685_10154450267190685,data,fetched (200),57:08.8,Facebook:<post>/comments,"I can relate. It's hard, knowing people will judge, and asking prodding questions, or questions that feel like prodding. I have had people judge because of it, say I am looking for attention, I'm being selfish, or whatever. In part, they are somewhat correct, but it is not the attention they think. I seek to draw attention to the disorder, for more understanding and empathetic attitudes towards it, not just for me, but for all others who suffer.

Who could understand and share knowledge about it better than someone who goes through it? So I have to share it. And even though it does bring me some anxiety to do so, I know it's for the better in the long run.",2017-05-31T01:30:08+0000
1268,96,2,10154449465080685_10154449846255685,data,fetched (200),57:08.8,Facebook:<post>/comments,"Yup, been there. It's like a snowball effect yet people can't see the big anxiety snowball bearing down on you like Indiana Jones and his boulder.",2017-05-30T21:45:06+0000
1269,96,2,10154449465080685_10154555667890685,data,fetched (200),57:08.8,Facebook:<post>/comments,Yes sharing amplifies it for me... I feel like I'm in an impossible situation and that there is only one way out...,2017-07-03T04:58:21+0000
1270,96,2,10154449465080685_10154449553075685,data,fetched (200),57:08.8,Facebook:<post>/comments,Anxiety is the worst thing in the world. I used to be able to write about it but I can't anymore.,2017-05-30T19:46:09+0000
1271,96,2,10154449465080685_10154551769015685,data,fetched (200),57:08.8,Facebook:<post>/comments,This is to relatable. Everything gives me extreme anxiety,2017-07-02T00:58:47+0000
1272,96,2,10154449465080685_10154529073940685,data,fetched (200),57:08.8,Facebook:<post>/comments,I started crying when I read your story. Your story is very similar to how I feel except I only have a few times where I think I it might be great. On a day like today it is nice to know I'm not alone in this feeling. I fear it will never go away and I will live a half life until I get where you are. Someday....someday I hope to get there. I have fears that are rational spiders snakes etc. But I have a lot of fears that are not i.e. am I good enough to love.  Although to me they are not irrational. It's a daily fear and sometimes my main thoughts. I wish it wasn't that way but it is.,2017-06-25T00:30:31+0000
1273,96,2,10154449465080685_10154450039560685,data,fetched (200),57:08.8,Facebook:<post>/comments,This happens to me all the time.,2017-05-30T23:17:19+0000
1274,96,2,10154449465080685_10154451057035685,data,fetched (200),57:08.8,Facebook:<post>/comments,#youarenotaloneILOVEYOU.,2017-05-31T10:36:43+0000
1275,96,2,10154449465080685_10154452552120685,data,fetched (200),57:08.8,Facebook:<post>/comments,"Nice job, Haley! 🎉💜🌷❤️",2017-05-31T21:38:13+0000
1276,96,2,10154449465080685_10154449510160685,data,fetched (200),57:08.8,Facebook:<post>/comments,Pilar Lopez Steven Cable,2017-05-30T19:19:20+0000
1277,96,2,10154449465080685_10154451034110685,data,fetched (200),57:08.8,Facebook:<post>/comments,Emma Marie Campbell,2017-05-31T10:16:26+0000
1279,97,2,10154447363035685_10154453862330685,data,fetched (200),57:14.1,Facebook:<post>/comments,I need help please can you help me,2017-06-01T10:23:30+0000
1281,98,2,10154446327640685_10154446498710685,data,fetched (200),57:17.7,Facebook:<post>/comments,"God bless our Veterans and all who are thinking of suicide. Lord, grant them peace, comfort and hope.",2017-05-29T17:08:33+0000
1282,98,2,10154446327640685_10154446432245685,data,fetched (200),57:17.7,Facebook:<post>/comments,Im available if anyone needs someone to talk to.,2017-05-29T16:38:16+0000
1283,98,2,10154446327640685_10154446580075685,data,fetched (200),57:17.7,Facebook:<post>/comments,Thanks,2017-05-29T17:48:58+0000
1286,100,2,10154430532235685_10154430753360685,data,fetched (200),57:26.9,Facebook:<post>/comments,"Carla Stefania Gibbs- Zellmer:  We are sorry that are seeing so many red flags. No matter how discouraged you are hurting yourself is never the answer.   Your life matters! In order to talk to a Crisis Counselor, please call the Lifeline at 1-800-273-TALK (8255). The call is free and confidential; we’re here for you 24/7/365.",2017-05-23T21:54:51+0000
1287,100,2,10154430532235685_10154432569950685,data,fetched (200),57:26.9,Facebook:<post>/comments,"We will like to thank everyone that has connected with this post!.  The Lifeline Crisis Counselors are here any time day or night, every day of the year at 1-800-273-TALK (8255).",2017-05-24T16:13:52+0000
1288,100,2,10154430532235685_10154431258730685,data,fetched (200),57:26.9,Facebook:<post>/comments,"Darla Moser:  I'm glad that you had the courage to reach out for help.  We would like to help you find hope, for you life does matter to us.  Don't hesitate to call The Lifeline for support at 1-800-273-TALK (8255). We are here for you 24/7/365.  The call is free and confidential.",2017-05-24T01:38:49+0000
1289,100,2,10154430532235685_10154430776110685,data,fetched (200),57:26.9,Facebook:<post>/comments,"Uno Papauno:  	If you are struggling with some tough emotions or feeling lonely, don't hesitate to call the Lifeline at 1-800-273-TALK (8255). We are here to listen!",2017-05-23T22:02:47+0000
1290,100,2,10154430532235685_10154432748205685,data,fetched (200),57:26.9,Facebook:<post>/comments,Even on meds depression has it's cycles.the meds help keep them shorter but I still have them.I just wait them out and keep pushing through.,2017-05-24T17:53:29+0000
1291,100,2,10154430532235685_10154432025555685,data,fetched (200),57:26.9,Facebook:<post>/comments,This article help me to be more self aware  . It's hard to live with depression but it really  helpful knowing someone on the other side. Thank for that.,2017-05-24T11:50:38+0000
1292,100,2,10154430532235685_10154431046125685,data,fetched (200),57:26.9,Facebook:<post>/comments,"Haven't even read the article yet, the post heading is ME. I actually did a 6 month review at therapy yesterday. They say I've improved but not enough to stop counseling (I don't want to stop anyway, so that was a plus). I'm not so sure about my level of improvement. I don't feel like I've improved, but that's what therapy is there for. Thanks for posting this, I'm sure to find it helpful ♡",2017-05-23T23:50:53+0000
1293,100,2,10154430532235685_10154431226590685,data,fetched (200),57:26.9,Facebook:<post>/comments,I am real depressed but I don't want to kill myself.Is there anyone that helps?,2017-05-24T01:22:15+0000
1294,100,2,10154430532235685_10154431135575685,data,fetched (200),57:26.9,Facebook:<post>/comments,I have been through this myself. I know exactly where you are coming from,2017-05-24T00:37:39+0000
1295,100,2,10154430532235685_10154430988085685,data,fetched (200),57:26.9,Facebook:<post>/comments,Some days it is much too hard to follow all of your prompts. These days are the ones I need to read your posts the most.,2017-05-23T23:26:47+0000
1296,100,2,10154430532235685_10154431517960685,data,fetched (200),57:26.9,Facebook:<post>/comments,"Been sleeping at least 14 hours a day, more when I don't work my job in the evening. I know it's an escape, but I can't get myself up.",2017-05-24T04:54:07+0000
1297,100,2,10154430532235685_10154431533720685,data,fetched (200),57:26.9,Facebook:<post>/comments,After the Suicide of my eldest son's father I stopped watering my plants. Let them all die. 2 years later I have more flowers planted then I think I have ever attempted. Every day is new. #youmatter #youarenotalone #askforhelp #youarelovedmorethenyourealize #depressionisanillness #thereismoretoyourstory; #letsstartaconversation,2017-05-24T05:04:42+0000
1298,100,2,10154430532235685_10154431022135685,data,fetched (200),57:26.9,Facebook:<post>/comments,Uno Papauno:  Thank you for caring about our community here at the Lifeline.,2017-05-23T23:41:39+0000
1299,100,2,10154430532235685_10154431463415685,data,fetched (200),57:26.9,Facebook:<post>/comments,"19 out of 22, that's bad right ?",2017-05-24T04:00:59+0000
1300,100,2,10154430532235685_10154431554220685,data,fetched (200),57:26.9,Facebook:<post>/comments,#7 really resonated with me,2017-05-24T05:15:35+0000
1301,100,2,10154430532235685_10154430743785685,data,fetched (200),57:26.9,Facebook:<post>/comments,I see a lot of my flags here!,2017-05-23T21:50:55+0000
1302,100,2,10154430532235685_10154431554660685,data,fetched (200),57:26.9,Facebook:<post>/comments,Good days bad days.......,2017-05-24T05:15:49+0000
1303,100,2,10154430532235685_10154430692815685,data,fetched (200),57:26.9,Facebook:<post>/comments,Yup red flags everywhere,2017-05-23T21:30:49+0000
1304,100,2,10154430532235685_10154448700755685,data,fetched (200),57:26.9,Facebook:<post>/comments,do you offer chat convo?,2017-05-30T12:57:02+0000
1305,100,2,10154430532235685_10154430979555685,data,fetched (200),57:26.9,Facebook:<post>/comments,Very accurate indexed.,2017-05-23T23:23:49+0000
1306,100,2,10154430532235685_10154431441545685,data,fetched (200),57:26.9,Facebook:<post>/comments,Yea,2017-05-24T03:43:13+0000
1307,100,2,10154430532235685_10154430775405685,data,fetched (200),57:26.9,Facebook:<post>/comments,Red,2017-05-23T22:02:29+0000
1308,100,2,10154430532235685_10154431041745685,data,fetched (200),57:26.9,Facebook:<post>/comments,Cindy Lewis;  Thank you for your post.,2017-05-23T23:49:06+0000
1309,100,2,10154430532235685_10154431489795685,data,fetched (200),57:26.9,Facebook:<post>/comments,Jess Lindsay,2017-05-24T04:26:10+0000
1310,100,2,10154430532235685_10154430997460685,data,fetched (200),57:26.9,Facebook:<post>/comments,Agree,2017-05-23T23:30:56+0000
1312,100,2,10154430532235685_10154430739870685,data,fetched (200),57:26.9,Facebook:<post>/comments,Good article,2017-05-23T21:49:39+0000
1313,100,2,10154430532235685_10154431513370685,data,fetched (200),57:26.9,Facebook:<post>/comments,Nadene Adams,2017-05-24T04:49:32+0000
1314,100,2,10154430532235685_10154431202440685,data,fetched (200),57:26.9,Facebook:<post>/comments,El x,2017-05-24T01:09:58+0000
1317,102,2,10154417109190685_10154417275965685,data,fetched (200),57:42.7,Facebook:<post>/comments,"If you really want to know how suicide affects those left behind try asking those of us who have lost a loved one to this horrible thing called suicide. Years of unanswered questions, angry, resentment, hurt, and a pain that never leaves you. And the biggest question of why? Dealing with the loss of someone who choose to end their life is beyond horrible. They can't even imagine the pain they have caused us to live with for years!",2017-05-18T19:51:42+0000
1318,102,2,10154417109190685_10154417276055685,data,fetched (200),57:42.7,Facebook:<post>/comments,Depression takes so many lives and some people are afraid to talk about it or deal with it. It's not easy when you have a loved one dealing with this BS but you have to let them know they are loved.  Get them the help they need before its too late 😔,2017-05-18T19:51:49+0000
1319,102,2,10154417109190685_10154417947245685,data,fetched (200),57:42.7,Facebook:<post>/comments,"I'll tell you right now suicide is not selfish! I've been there and luckily I called national suicide prevention lifeline and they helped me so much! My dr wasn't available. My mom which was my best friend had died, I was in another state with a mentally and physically abusive man. I wasn't being selfish. I have 2 girls. I got so down after my mom and the constant abuse I was in such a dark place and so much pain not just physically but mentally. It is literally hell having to fight your own self. I was depressed beyond any other time ever I had been depressed. I truely tho that was my only way out of the hell. I tho my kids would be so much better off without me and seeing what was going on. I thought I had no other choice. I made a call that truely saved my life. They gave me the words and strength I needed to get out of my situation and made my life better and my kids aswell. If you have never been in that dark of a hole please never judge. You don't know what hell someone is going thru! Mental illness needs to be addressed more. People are truely suffering and nobody helps. Most people are suffering alone bc they don't have medical insurance to get the help they need. Don't judge what you don't know. I hope one day people will truely see this is a problem just like cancer etc is. It has no limit who it effects. It's just not the poor or rich or black or white etc. this can happen to anyone we live and know. So please don't be so quick to judge. Prayers for his family friends and fans bc this hurts so many people. Thank you for what you done for me and others aswell. Because of your hotline others and myself are able to wake up to our families each day. Yes it's a daily struggle and some days more then others but I'm glad we have people when we get to that point we can call. Also you can also remain anonymous when you call if you feel uncomfortable about giving your identity. So ty so much from all of us that you have helped and pray for those that is suffering and I pray they call and get the help they need!",2017-05-19T00:43:03+0000
1320,102,2,10154417109190685_10154417120970685,data,fetched (200),57:42.7,Facebook:<post>/comments,We must do more to get the message of hope out there! Share the lifeline number.,2017-05-18T19:18:45+0000
1321,102,2,10154417109190685_10154417348540685,data,fetched (200),57:42.7,Facebook:<post>/comments,Nooo. No more suicides. This is such a waste of a life. We need to be more sensitive to other people and suport and encourage them.,2017-05-18T20:07:56+0000
1322,102,2,10154417109190685_10154417212645685,data,fetched (200),57:42.7,Facebook:<post>/comments,Cause no one knows what i want though and sill in pain and no sleep it hurts and depression anxiety don't dare go out it does not make me selfish if I feel bad one day I'm not going to but nobody ever knows this makes sense,2017-05-18T19:36:25+0000
1323,102,2,10154417109190685_10154420824925685,data,fetched (200),57:42.7,Facebook:<post>/comments,So important to be there ..... please open the door - open up to someone - non judgmental support.,2017-05-20T03:11:37+0000
1324,102,2,10154417109190685_10154417275730685,data,fetched (200),57:42.7,Facebook:<post>/comments,You are loved you are the reason someone smiles please if you need help call the number !!!,2017-05-18T19:51:31+0000
1325,102,2,10154417109190685_10154418000530685,data,fetched (200),57:42.7,Facebook:<post>/comments,"I lost my boyfriend to suicide. He went to another city for job interview. When i hadn't heard from him, his family told me a year later.  They kept it a secret,not even invited to funeral my heart was broke for many years from this desception.",2017-05-19T01:18:31+0000
1326,102,2,10154417109190685_10154418457215685,data,fetched (200),57:42.7,Facebook:<post>/comments,"I'm really trying hard to understand this but I can't.  It's like these famous people who make so much money and we think they are living the dream, aren't and suffering so badly inside and no one knows because they don't talk about it.  We have to be so naive to think that because of money they are happy.  Money doesn't always bring happiness and hat has been obvious for years.",2017-05-19T06:04:58+0000
1327,102,2,10154417109190685_10154418217280685,data,fetched (200),57:42.7,Facebook:<post>/comments,"I'm crying as I write this. This hits home for me my 16 yr old daughter completed  suicide by hanging. Her 1 year angelversary is may 21st which is just a few days away. There are times I just want to be with her and associated Chris cornells song ""like a stone"" by audioslave and picture that as my child waiting for me. I really hate hearing this. Sorry for the rambling",2017-05-19T03:31:07+0000
1328,102,2,10154417109190685_10154418120790685,data,fetched (200),57:42.7,Facebook:<post>/comments,"My husband completed suicide almost 5 years ago, the day before my June birthday. Oh, how I have struggled. One thing that did help tremendously was a procedure  from my psychologist that had to do with the eyes/eye movement(?), I don't remember the proper name, so I call it ""hypnotism"" ... but it  sure helped. I still remember everything, but it allows me to talk about it without crying or losing it.",2017-05-19T02:32:00+0000
1329,102,2,10154417109190685_10154417550665685,data,fetched (200),57:42.7,Facebook:<post>/comments,"This is so sad. God be with us all. Thoughts and prayers to the fans, and his beloved wife and children.",2017-05-18T21:35:11+0000
1330,102,2,10154417109190685_10154417410590685,data,fetched (200),57:42.7,Facebook:<post>/comments,"He died by suicide, my heart goes out to his family. I can only imagine their pain, but presenting his death by suicide to the public, may save lives. Death by suicide happens at every level of society. Again my heart felt care.",2017-05-18T20:37:41+0000
1331,102,2,10154417109190685_10154417323360685,data,fetched (200),57:42.7,Facebook:<post>/comments,So sad 💔 only he will ever know the heartache and pain he felt before he died. Suicide is not cowardess it's unfortunate and tragic that someone is so sick mentally that they feel they can't keep going. I don't understand why that's frowned upon. No one will ever know the feeling unless they themselves have been there or know someone close to them.,2017-05-18T19:57:05+0000
1332,102,2,10154417109190685_10154418533500685,data,fetched (200),57:42.7,Facebook:<post>/comments,Can't read all the comments but as someone who battles severe depression daily n struggles with suicidal thoughts we do actually think of our loved ones! We think that they're better off without us in their lives causing turmoil and grief! We feel we are causing them more pain with us being alive and would lesson that grief if we just died!  Nobody can fully understand it unless they're struggling with the demons of depression!! Also those of us want help but don't want to be hospitalized I've been twice and didn't really feel it helped at all! I was told by certain family member that I was an attention seeker and needed to grow up when I had my first attempt at 17! It's something that stays with you! I have known people who committed suicide I wasn't close to them but I see the pain it caused family n friends! I don't wanna have these feelings nobody does! It's like being trapped in a black hole with no way out😭😭,2017-05-19T07:19:12+0000
1333,102,2,10154417109190685_10154418103605685,data,fetched (200),57:42.7,Facebook:<post>/comments,"It is human nature to want to preserve our own lives. When someone considers suicide, and then actually completes the act, there is an evident deep pain and sadness that prevents them from the ""normal"" self preservation we all have innately. To call them selfish or cowards is so hurtful, because they are not well emotionally, and should not be judged so harshly. Compassion for them is what is needed most, and for their families.",2017-05-19T02:22:18+0000
1334,102,2,10154417109190685_10154417987520685,data,fetched (200),57:42.7,Facebook:<post>/comments,"I actually thought my children wouldn't have to contend with a mom screaming in pain not able to visit properly or get out and have fun. I used to see them a lot,very close family,now I seen my 2 sons 3x this year claiming their so busy they can only visit half hour. Beening not supported, not understood can drive you crazy. I was accosted badly, not my fault. I haven't hear their voice on a phone since 2015, but get a few texts a year. Thats not living. So I took it they're too ashamed of my scars,so not to visit, support me thru it. My eldest said if you even ask me to help now lawn, i will put you in nursing home. It hurts. Is my choices not my own to make? hoping people reach out and help a person thin king suicide family or not. Choose life, help me see that these feelings will change in time.i deserve to be happy.",2017-05-19T01:10:26+0000
1335,102,2,10154417109190685_10154417239975685,data,fetched (200),57:42.7,Facebook:<post>/comments,The news of Chris Cornell's death is absolutely devastating 😢,2017-05-18T19:40:58+0000
1336,102,2,10154417109190685_10154417252150685,data,fetched (200),57:42.7,Facebook:<post>/comments,Terrible. Why are we seeing more and more of these stories :( it's so terrible . 💔😔,2017-05-18T19:46:48+0000
1337,102,2,10154417109190685_10154417386520685,data,fetched (200),57:42.7,Facebook:<post>/comments,Sometimes it seems brace and strong to me to be able to just go through with it! Other times selfish! I think unless you've walked in the shoes of someone living with and trying to handle the struggle of depression anxiety panic attack ptsd you have no right to condemn someone,2017-05-18T20:24:03+0000
1338,102,2,10154417109190685_10154537594695685,data,fetched (200),57:42.7,Facebook:<post>/comments,We also started a page called push ups for peter to raise awareness and prevention but also to provide support for those fighting and for those left behind. In honor of Peter cornell Please come join us God bless you all❤✌,2017-06-28T00:05:07+0000
1339,102,2,10154417109190685_10154420342140685,data,fetched (200),57:42.7,Facebook:<post>/comments,"I just want to know why are so many choosing this option! Especially young people .. is life just too hard and demanding these days ., have we all lost the touch of a best friend ; listening ear; human contact that we all had in our youth? Life is hard, there are rough spots but a whole life lay ahead 💜and it can get better .. my brother committed suicide at 49 it still hurt even then but he did try; he did live and he enjoyed many moments in life .. but in the end there was nothing left to hope for for him. We need to reach out and teach this generation to do the same💙",2017-05-19T23:10:05+0000
1340,102,2,10154417109190685_10154419858190685,data,fetched (200),57:42.7,Facebook:<post>/comments,"Perhaps most people don't understand that the level of depression which leads to suicide is a severe type of mental illness. This illness causes an excruciating mental and emotional anguish which is unrelieved by affectionate family or supportive friends. 
Those who remain behind who are wracked with guilt and unanswered questions are suffering needlessly. The ""why"" is that they died of severe untreated illness.",2017-05-19T19:18:03+0000
1341,102,2,10154417109190685_10154419744180685,data,fetched (200),57:42.7,Facebook:<post>/comments,"Some depression meds make it worse and mess with your mind and you dont think rational. People around them need to notice and step in and watch close, cause they arent going to tell you this is the day they cant deal with their mind telling them they are beyond help. You have to directly ask them if they are thinking of wanting to end their life. Ask, Ask Ask... Can't stress it enough",2017-05-19T18:13:48+0000
1343,102,2,10154417109190685_10154419180205685,data,fetched (200),57:43.2,Facebook:<post>/comments,"No one knows the emotional & mental pain that someone who thinks of suicide feels until it's too late unfortunately. Instead of judging even their behavior of killing themselves, let's try to understand their pain. Maybe then people who need the help will get it before it's too late for them.",2017-05-19T13:15:25+0000
1344,102,2,10154417109190685_10154419549000685,data,fetched (200),57:43.2,Facebook:<post>/comments,"The most important thing you can do for someone who is severely depressed and/or suicidal is LISTEN and watch for the signs of depressive episodes. Don't let loved ones or yourself lay in bed for days, not take meds, eat poorly, get no exercise.  Doctors told me for years until they were blue in the face:  you need to get up and get out. I literally had to force myself. I was dead weight; felt like an elephant was on my back. Also, those struggling with bipolar disorder, watch out for mania. Some of my worst struggles came with manic episodes. Education is so important. Friends and family need to understand this (mostly) invisible illness. Invite family members to therapy or even psychiatric appointments if you are so inclined.  I did this with my father and only then did he start to come around.  Support systems are important.  And talk about it!! If we all can be open and honest about our disease, as if we are talking about diabetes or heart disease, we can change people's perception of the disease.",2017-05-19T16:29:24+0000
1345,102,2,10154417109190685_10154419362200685,data,fetched (200),57:43.2,Facebook:<post>/comments,"I am grateful for the work the Suicide Prevention Lifeline does but also keep in mind toxicology report is not in yet on the Chris Cornell tragedy. It is possible he had a reaction to prescription meds which CAN cause suicidal thoughts.  It's really important for people on all & any prescription meds to know the side effects to the pills they are given including taking improper dosage or mixing them with other meds.  I tell my husband all the time or friends in the past, ""You can't have that with the prescription you are on. "" and ""Only take another one in 12hrs."" Just saying...I personally want to hear the toxicology report before accepting Chris Cornell intentionally gave up on the beauty of love, family & friends. <3",2017-05-19T14:35:38+0000
1346,102,2,10154417109190685_10154418312320685,data,fetched (200),57:43.2,Facebook:<post>/comments,i really loved him. he was one of my favorite voices and song writers. one time he came to turkey but i was too young then. i couldnt go to his concert i really wanted to.  i watched him live on tv. he was amazing as always... i feel so sorry that he was in pain all this time. i lived that pain.  and i feel so sorry for his family.,2017-05-19T04:53:10+0000
1347,102,2,10154417109190685_10154418120705685,data,fetched (200),57:43.2,Facebook:<post>/comments,"So sad that another beautiful voice is lost to suicide. My 14 year old son asked recently why famous people seem to more likely to pass this way.  Through tears I had to say ""I'm not sure"" 
Peace to Chris, his family, friends and fans.",2017-05-19T02:31:58+0000
1348,102,2,10154417109190685_10154418105225685,data,fetched (200),57:43.2,Facebook:<post>/comments,"I'm gutted and angry! I've been going through one of the hardest transitions of my life...alone in a new city and country, feeling isolated and uncertain of where I'm going to end up....he was an inspiration to me. How do you just check out like that when seemingly so engaged in the life around you? It breaks your heart because of the loss for sure, but the real heart ache comes from the fragility, uncertainty and the ties that don't bind....attachment is lost. The ultimate heart break.😞 I get it...life is really really hard....but you don't take yourself out! There is something so entirely devastating about leaving life at your hand.",2017-05-19T02:23:32+0000
1349,102,2,10154417109190685_10154418078005685,data,fetched (200),57:43.2,Facebook:<post>/comments,Thank you.  I just asked my sobbing 16 year old daughter to create your number as a contract in her phone for herself and her friends.  We are feeling the devastation here in our home and she's already batted depression and suicide.  How to you explain the loss of an idol to a kid.  It about killed me when Kurt Cobain died also.,2017-05-19T02:03:50+0000
1350,102,2,10154417109190685_10154418063525685,data,fetched (200),57:43.2,Facebook:<post>/comments,"My husband and I had a super open honest conversation tonight where we couldn't help but wonder if this was just the time no one interrupted him ......suicide is a tricky thing we call those that do it ""weak"" BUT really to commit to the act at that moment I can't imagine the pain that pushes u off the edge",2017-05-19T01:53:53+0000
1351,102,2,10154417109190685_10154418060745685,data,fetched (200),57:43.2,Facebook:<post>/comments,Everyone wants to stand up to mental health and put it out there (great)but now for me it's a things everyone has in one way but I sit here and listen to people that are not even close to what goes on in my head ...but wish us to be strong and support each other and all that jazz xx,2017-05-19T01:52:13+0000
1352,102,2,10154417109190685_10154418055110685,data,fetched (200),57:43.2,Facebook:<post>/comments,"I am deeply saddened by this news. We cannot know what his personal struggles might have been, but we can be a beacon of hope and compassion.",2017-05-19T01:48:44+0000
1353,102,2,10154417109190685_10154418048935685,data,fetched (200),57:43.2,Facebook:<post>/comments,Know one knows what goes on in people's heads and no matter how many people you have around you it's fake...nice people great to have a laugh with but you always end up with yourself and your thoughts that don't go away xxx,2017-05-19T01:44:46+0000
1354,102,2,10154417109190685_10154417919765685,data,fetched (200),57:43.2,Facebook:<post>/comments,"One of the problems among many is the individual feels the pain is too much to bear anymore, especially if it's depression related. It can cause a person to isolate, feel all alone, that no one cares and want the grief, hopelessness and sadness to ""end""! Why doesn't the person reach out? At the moment of the final act the person feels, it's the only way out. I'm not worth it anymore. If they really thought about what deep, inconsolable pain it causes others then maybe it would be a reprieve, especially the why with never closure or a satisfactory answer. That's why we have to reach out to others. I think the people who succeed in this tragic final act have thought about it for awhile. Not all, but most. That said, it can be exacerbated with mental health issues and alcohol and drug use, of course. RIP Chris Cornell, how I wish you would have reached out 😥",2017-05-19T00:26:54+0000
1355,102,2,10154417109190685_10154417337330685,data,fetched (200),57:43.2,Facebook:<post>/comments,So sorry for his family's loss. If anyone out there is struggling just remember it's ok not to be ok. Take it from someone who knows ❤️,2017-05-18T20:02:19+0000
1356,102,2,10154417109190685_10154423072160685,data,fetched (200),57:43.2,Facebook:<post>/comments,Glad to hear you are doing better. Hope you can feel better all the time.,2017-05-20T23:36:44+0000
1357,102,2,10154417109190685_10154421589835685,data,fetched (200),57:43.2,Facebook:<post>/comments,People are desperate and can't see a way out of the black hole. R.I.P. Compassion Compassion !!!!!!!!!!💔💔,2017-05-20T11:28:33+0000
1358,102,2,10154417109190685_10154418940610685,data,fetched (200),57:43.2,Facebook:<post>/comments,"So very sad, don't ever judge, the demons in all of us win from time to time",2017-05-19T10:47:37+0000
1359,102,2,10154417109190685_10154418085325685,data,fetched (200),57:43.2,Facebook:<post>/comments,"I'm very sorry.  I don't know who he was but I will still""share"" it in hopes it will help someone.",2017-05-19T02:08:21+0000
1360,102,2,10154417109190685_10154418043925685,data,fetched (200),57:43.2,Facebook:<post>/comments,There's great value in taking the Mental Health First Aid  as well as ASIST course for everyone,2017-05-19T01:41:19+0000
1361,102,2,10154417109190685_10154417986700685,data,fetched (200),57:43.2,Facebook:<post>/comments,Listen for the clues. Trust your gut and never your hindsight.,2017-05-19T01:09:59+0000
1362,102,2,10154417109190685_10154417967870685,data,fetched (200),57:43.2,Facebook:<post>/comments,"If you need help, or even think that you do. Seek it,  please, you are not alone.",2017-05-19T00:58:47+0000
1363,102,2,10154417109190685_10154417742295685,data,fetched (200),57:43.2,Facebook:<post>/comments,So sad to hear this. Thank you so much for your organization! I've turned to your fb page and website in some low times. ❤,2017-05-18T23:02:19+0000
1364,102,2,10154417109190685_10154417191615685,data,fetched (200),57:43.2,Facebook:<post>/comments,If I hear anymore people say suicide is selfish...they're obviously the ones not paying attention to those that need help.,2017-05-18T19:32:26+0000
1365,102,2,10154417109190685_10154417508440685,data,fetched (200),57:43.2,Facebook:<post>/comments,So sad 😭 my sincere condolences. I LOVED his voice he was such a great artist! I'm sorry suicide is not selfish and you don't know the depression and the crap people go through before they reach that level people have to be honest with themselves and look deep within all of us at least one time in our lives have thought about if the world would be better without us even if we didn't premeditate how we would do it or try to commit suicide we at least thought about it!,2017-05-18T21:18:42+0000
1366,102,2,10154417109190685_10154417432375685,data,fetched (200),57:43.2,Facebook:<post>/comments,This page probably low key saved thousands of lives with posts like this. And never know. Thanks for your help,2017-05-18T20:49:53+0000
1367,102,2,10154417109190685_10154418170170685,data,fetched (200),57:43.2,Facebook:<post>/comments,"Thank you for doing this to help people that are going through these issues. Luckily I've never had to use these services, but I have encouraged others to call in this times of need. We lost a great musician today. Let's not lose any more.",2017-05-19T03:01:35+0000
1369,102,2,10154417109190685_10154417282225685,data,fetched (200),57:43.6,Facebook:<post>/comments,"On my deathbed I will pray
To the gods and the angels
Like a pagan to anyone
Who will take me to heaven
To a place I recall
I was there so long ago
The sky was bruised
The wine was bled
And there you led me on

Chris Cornell",2017-05-18T19:53:29+0000
